chapter_idx,chapter_title,event_idx,word_count,prefix-probing_rougeL,simple_agent_extraction_rougeL,simple_agent_extraction_refined_best_rougeL,simple_agent_extraction_refined_first_rougeL,prefix-probing_weighted_rougeL,simple_agent_extraction_weighted_rougeL,simple_agent_extraction_refined_best_weighted_rougeL,simple_agent_extraction_refined_first_weighted_rougeL
14,Chapter 14,6,268,0.20089285714285715,0.36160714285714285,0.6205357142857143,0.44642857142857145,0.000711915025444764,0.001281447045800575,0.002199026411929382,0.0015820333898772531
15,Chapter 15,0,309,0.15018315018315018,0.39194139194139194,0.39194139194139194,0.39194139194139194,0.0006136327903973951,0.001601431916402958,0.001601431916402958,0.001601431916402958
15,Chapter 15,1,167,0.13793103448275862,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.0003045841742075568,0.0007310020180981363,0.0007310020180981363,0.0007310020180981363
15,Chapter 15,2,207,0.13068181818181818,0.5340909090909091,0.6590909090909091,0.5397727272727273,0.00035769624684151436,0.0014618890088305368,0.0018040332449398115,0.0014774410195627767
15,Chapter 15,3,119,0.14705882352941177,0.5098039215686274,0.696078431372549,0.5980392156862745,0.00023140189881786687,0.0008021932492352718,0.0010953023210712365,0.000941034388525992
15,Chapter 15,4,279,0.23868312757201646,0.3168724279835391,0.34156378600823045,0.34156378600823045,0.0008805515641788881,0.0011690081110650756,0.0012600996521870294,0.0012600996521870294
15,Chapter 15,5,267,0.24358974358974358,0.3333333333333333,0.4188034188034188,0.4188034188034188,0.0008600013426395887,0.0011768439425594373,0.0014785987996259597,0.0014785987996259597
15,Chapter 15,6,126,0.1320754716981132,0.33962264150943394,0.4528301886792453,0.39622641509433965,0.00022005010755510356,0.0005658431337131235,0.000754457511617498,0.0006601503226653108
15,Chapter 15,7,446,0.18233618233618235,0.32193732193732194,0.4017094017094017,0.3333333333333333,0.0010753171835339345,0.001898606902177103,0.002369058169973199,0.001965814226147974
16,Chapter 16,0,389,0.1377245508982036,0.3143712574850299,0.3383233532934132,0.32934131736526945,0.0007084184050379658,0.0016170420114997044,0.0017402452123758724,0.0016940440120473093
16,Chapter 16,1,206,0.10465116279069768,0.47674418604651164,0.7034883720930233,0.5058139534883721,0.0002850625384772925,0.0012986182308409992,0.001916253730875133,0.0013778022693069136
16,Chapter 16,2,377,0.2222222222222222,0.3128654970760234,0.5760233918128655,0.4093567251461988,0.0011077906775153754,0.001559652664396647,0.002871510045664855,0.002040667037528323
16,Chapter 16,3,231,0.16161616161616163,0.41414141414141414,0.6060606060606061,0.5353535353535354,0.0004936573841447827,0.0012649970468710057,0.001851215190542935,0.0016352400849795926
16,Chapter 16,4,109,0.057971014492753624,0.6376811594202898,0.6956521739130435,0.6666666666666666,8.355381191270389e-05,0.0009190919310397428,0.0010026457429524467,0.0009608688369960946
16,Chapter 16,5,493,0.1748768472906404,0.23399014778325122,0.23645320197044334,0.23645320197044334,0.0011400085382578177,0.0015253635371055305,0.001541419995390852,0.001541419995390852
16,Chapter 16,6,277,0.1694915254237288,0.2796610169491525,0.3135593220338983,0.3135593220338983,0.0006208070312111295,0.0010243316014983638,0.0011484930077405896,0.0011484930077405896
17,Chapter 17,0,484,0.18266978922716628,0.2224824355971897,0.28337236533957844,0.2459016393442623,0.0011690711922612393,0.0014238687598053554,0.0018135591572257684,0.0015737496818901296
17,Chapter 17,1,228,0.13846153846153847,0.48205128205128206,0.717948717948718,0.6205128205128205,0.0004174388539553959,0.0014533056396965635,0.0021644977612502005,0.0018707444936519593
17,Chapter 17,2,335,0.20727272727272728,0.3890909090909091,0.5672727272727273,0.4581818181818182,0.0009181546509978531,0.0017235534676626365,0.0025128443079941243,0.0020296050179952545
17,Chapter 17,3,292,0.20689655172413793,0.4061302681992337,0.4367816091954023,0.4367816091954023,0.0007988495107958675,0.0015681120026733695,0.0016864600783468315,0.0016864600783468315
17,Chapter 17,4,119,0.11650485436893204,0.42718446601941745,0.5825242718446602,0.5728155339805825,0.00018332422275279552,0.0006721888167602501,0.0009166211137639775,0.0009013440952012446
17,Chapter 17,5,140,0.17647058823529413,0.38235294117647056,0.5588235294117647,0.5588235294117647,0.0003266850336252238,0.0007078175728546515,0.0010345026064798755,0.0010345026064798755
18,Chapter 18,0,342,0.15100671140939598,0.38926174496644295,0.6442953020134228,0.3959731543624161,0.0006828907426283742,0.0017603405809975868,0.002913667168547729,0.0017906912806699587
18,Chapter 18,1,292,0.14473684210526316,0.35964912280701755,0.35964912280701755,0.35964912280701755,0.000558844284964653,0.0013886433747606528,0.0013886433747606528,0.0013886433747606528
18,Chapter 18,2,394,0.166189111747851,0.21203438395415472,0.30659025787965616,0.2693409742120344,0.000865820088708292,0.001104667009731269,0.0015972887843411594,0.0014032256610099906
18,Chapter 18,3,333,0.12350597609561753,0.2868525896414343,0.30677290836653387,0.30677290836653387,0.0005438273879332588,0.001263082965522408,0.001350797060350353,0.001350797060350353
18,Chapter 18,4,697,0.14794007490636704,0.26217228464419473,0.26217228464419473,0.26217228464419473,0.0013634759501988446,0.002416286494023269,0.002416286494023269,0.002416286494023269
18,Chapter 18,5,567,0.15575620767494355,0.30248306997742663,0.32505643340857787,0.3227990970654628,0.001167769943560323,0.002267843078798309,0.0024370850996041525,0.0024201608975235687
19,Chapter 19,0,184,0.14792899408284024,0.42011834319526625,0.4911242603550296,0.4437869822485207,0.00035991504127208377,0.0010221587172127178,0.001194917937023318,0.001079745123816251
19,Chapter 19,1,216,0.2185792349726776,0.3224043715846995,0.4207650273224044,0.366120218579235,0.0006242973944688118,0.0009208386568414974,0.0012017724843524627,0.0010456981357352597
19,Chapter 19,2,314,0.18061674008810572,0.2599118942731278,0.36123348017621143,0.36123348017621143,0.0007499227301148441,0.001079157099433556,0.0014998454602296882,0.0014998454602296882
19,Chapter 19,3,116,0.10101010101010101,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.00015493575909305947,0.0006662237641001558,0.0006662237641001558,0.0006662237641001558
19,Chapter 19,4,771,0.1269296740994854,0.2195540308747856,0.23499142367066894,0.22984562607204118,0.0012940361612501423,0.002238332819459706,0.002395715595827966,0.0023432546703718794
19,Chapter 19,5,610,0.17058823529411765,0.25098039215686274,0.307843137254902,0.26666666666666666,0.0013759662487690975,0.0020244101131315457,0.0024830655293879116,0.002150935745202267
20,Chapter 20,0,696,0.20882852292020374,0.2071307300509338,0.26825127334465193,0.23599320882852293,0.0019218873397040936,0.0019062622393812966,0.0024687658510020066,0.002171888944868854
20,Chapter 20,1,220,0.1711229946524064,0.3155080213903743,0.5240641711229946,0.40641711229946526,0.0004978057655241506,0.0009178293801851526,0.001524530156917711,0.0011822886931198578
20,Chapter 20,2,411,0.19881305637982197,0.2818991097922849,0.43026706231454004,0.3293768545994065,0.001080477166214091,0.0015320198625423675,0.0023383461059857183,0.00179004426044424
20,Chapter 20,3,486,0.17942583732057416,0.21770334928229665,0.28708133971291866,0.25598086124401914,0.0011530552579509564,0.0013990403796471605,0.0018448884127215304,0.0016450255013433647
20,Chapter 20,4,521,0.16435185185185186,0.23842592592592593,0.3287037037037037,0.2916666666666667,0.0011322470422184807,0.0016425555682887817,0.0022644940844369615,0.002009339821401811
20,Chapter 20,5,316,0.1863799283154122,0.35125448028673834,0.5161290322580645,0.3727598566308244,0.000778780543036393,0.0014677017926455096,0.0021566230422546263,0.001557561086072786
20,Chapter 20,6,416,0.19263456090651557,0.35694050991501414,0.35694050991501414,0.35694050991501414,0.0010596352753961663,0.0019634418338223083,0.0019634418338223083,0.0019634418338223083
21,Chapter 21,0,382,0.1437308868501529,0.36085626911314983,0.5137614678899083,0.38837920489296635,0.0007260095572522466,0.001822747399058832,0.0025950979918803714,0.001961770505766709
21,Chapter 21,1,619,0.1807465618860511,0.3280943025540275,0.3280943025540275,0.3280943025540275,0.0014794134531439667,0.002685457029076548,0.002685457029076548,0.002685457029076548
21,Chapter 21,2,130,0.09734513274336283,0.3274336283185841,0.4336283185840708,0.4336283185840708,0.00016733487499850802,0.000562853670449527,0.0007454008068115358,0.0007454008068115358
21,Chapter 21,3,282,0.2074688796680498,0.3278008298755187,0.5726141078838174,0.36929460580912865,0.0007736257909500707,0.0012223287497011117,0.0021352071830221947,0.0013770539078911258
21,Chapter 21,4,462,0.18248175182481752,0.2944038929440389,0.36982968369829683,0.36982968369829683,0.0011147828702174607,0.0017985163639508367,0.0022592932836407206,0.0022592932836407206
21,Chapter 21,5,603,0.12524850894632206,0.39165009940357853,0.415506958250497,0.415506958250497,0.0009986625088545236,0.0031228018134022407,0.003313023243660245,0.003313023243660245
22,Chapter 22,0,306,0.11194029850746269,0.291044776119403,0.39925373134328357,0.3358208955223881,0.0004529359128247373,0.001177633373344317,0.0016154714224082298,0.001358807738474212
22,Chapter 22,1,387,0.1375,0.203125,0.24375,0.21875,0.0007036270594768996,0.0010394490651363289,0.0012473388781635945,0.001119406685531431
22,Chapter 22,2,564,0.09216589861751152,0.22119815668202766,0.2880184331797235,0.2880184331797235,0.000687350472327989,0.0016496411335871737,0.0021479702260249656,0.0021479702260249656
22,Chapter 22,3,449,0.20876288659793815,0.27835051546391754,0.27835051546391754,0.27835051546391754,0.0012394485505312226,0.0016525980673749634,0.0016525980673749634,0.0016525980673749634
22,Chapter 22,4,521,0.18502202643171806,0.2775330396475771,0.41629955947136565,0.33480176211453744,0.0012746472875852896,0.0019119709313779342,0.0028679563970669016,0.002306504615630524
22,Chapter 22,5,119,0.1595744680851064,0.3404255319148936,0.44680851063829785,0.43617021276595747,0.00025109567744066407,0.0005356707785400833,0.0007030678968338593,0.0006863281850044817
23,Chapter 23,0,99,0.20224719101123595,0.5280898876404494,0.5617977528089888,0.5617977528089888,0.0002647564582301372,0.0006913085298231362,0.0007354346061948258,0.0007354346061948258
23,Chapter 23,1,198,0.1411764705882353,0.4764705882352941,0.4764705882352941,0.4764705882352941,0.00036962078090168183,0.001247470135543176,0.001247470135543176,0.001247470135543176
23,Chapter 23,2,162,0.09655172413793103,0.45517241379310347,0.6206896551724138,0.5724137931034483,0.00020682542128824515,0.0009750341289302986,0.0013295919939958617,0.0012261792833517392
23,Chapter 23,3,181,0.281437125748503,0.48502994011976047,0.6047904191616766,0.5808383233532934,0.0006735794536333939,0.0011608496966873383,0.0014474792514249527,0.00139015334047743
23,Chapter 23,4,303,0.13108614232209737,0.3857677902621723,0.3857677902621723,0.3857677902621723,0.0005252043096765068,0.001545601254190863,0.001545601254190863,0.001545601254190863
23,Chapter 23,5,533,0.1978494623655914,0.3139784946236559,0.33763440860215055,0.3225806451612903,0.0013944114912974401,0.0022128704101024594,0.002379593523192371,0.002273496996680609
23,Chapter 23,6,298,0.14285714285714285,0.3020408163265306,0.45714285714285713,0.45714285714285713,0.0005629205375324434,0.0011901748507828806,0.0018013457201038192,0.0018013457201038192
23,Chapter 23,7,516,0.1547911547911548,0.2628992628992629,0.2628992628992629,0.2628992628992629,0.0010561478310665098,0.0017937748876843897,0.0017937748876843897,0.0017937748876843897
23,Chapter 23,8,39,0.03125,0.8125,0.8125,0.8125,1.6115489381958586e-05,0.0004190027239309232,0.0004190027239309232,0.0004190027239309232
24,Chapter 24,0,121,0.13725490196078433,0.5490196078431373,0.5882352941176471,0.5686274509803921,0.00021960493927028937,0.0008784197570811575,0.0009411640254440971,0.0009097918912626272
24,Chapter 24,1,301,0.12878787878787878,0.3446969696969697,0.39015151515151514,0.39015151515151514,0.0005125902667753354,0.0013719327728398685,0.0015528469846429278,0.0015528469846429278
24,Chapter 24,2,227,0.1323529411764706,0.4264705882352941,0.5784313725490197,0.5343137254901961,0.0003972723355335311,0.001280099747830267,0.0017362272441835806,0.0016038031323390698
24,Chapter 24,3,263,0.25,0.3275862068965517,0.38362068965517243,0.34913793103448276,0.0008694099912728427,0.0011392268851161385,0.0013340946417807415,0.001214176022294832
24,Chapter 24,4,467,0.2236503856041131,0.26735218508997427,0.37017994858611825,0.3110539845758355,0.0013810690777923045,0.0016509331504643639,0.002285907439104504,0.0019207972231364237
24,Chapter 24,5,509,0.13507109004739337,0.2985781990521327,0.4052132701421801,0.33175355450236965,0.0009090945552339568,0.0020095774378855887,0.0027272836657018704,0.0022328638198728765
